Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
116908,0,0.01413117,54y,0,0.240679903,7000.0,16,0,1,0,0.0
13004,0,0.318145224,63y,1,0.4384269289999999,6000.0,4,0,1,0,1.0
103982,0,0.001537355,71y,0,10.0,,7,0,0,0,0.0
49697,0,0.272846608,52y,3,0.40078764,3300.0,16,0,2,0,2.0
44800,1,0.26127292,51y,1,0.242493349,2630.0,14,0,0,0,0.0
123823,0,0.031517479,46y,0,11.0,,2,0,0,0,0.0
67292,1,0.237140558,79y,0,0.225836217,4334.0,7,0,1,0,0.0
11398,0,0.062026055,72y,0,0.0366463079999999,1800.0,5,0,0,0,0.0
46888,0,0.212175007,54y,0,0.605629954,3658.0,7,0,2,0,0.0
42546,0,0.035582758,51y,0,0.238169123,11600.0,10,0,1,0,4.0
58653,0,0.112095268,58y,0,2533.0,,10,0,1,0,3.0
76869,0,0.63630605,54y,0,0.2832919319999999,9258.0,13,0,2,0,2.0
99292,0,0.4479346629999999,53y,0,646.0,,8,0,1,0,0.0
66737,0,0.122658489,34y,0,0.052206339,3217.0,6,0,0,0,0.0
39299,0,0.03322036,66y,0,0.038262371,3475.0,5,0,0,0,1.0
54921,0,0.7385456570000001,40y,0,0.474944934,3631.0,10,0,0,0,0.0
98690,0,0.604700506,66y,0,0.592992561,4166.0,15,0,1,0,0.0
33131,0,0.377829925,48y,0,0.266563147,7727.0,12,0,1,0,1.0
76563,0,0.054423639,69y,0,0.184058583,7100.0,5,0,1,0,0.0
17075,0,0.102413195,48y,1,4218.0,,8,0,1,0,
139932,0,0.30331856,63y,0,0.7255310290000001,2400.0,7,0,1,0,0.0
94169,1,0.481768996,45y,1,0.2327069169999999,2500.0,10,0,0,0,2.0
57460,0,0.029021196,58y,0,0.003704445,9987.0,4,0,0,0,0.0
240,1,0.973339258,61y,1,0.209961825,5500.0,11,0,0,1,1.0
92481,0,0.85534137,36y,0,0.8222651529999999,4140.0,8,0,1,0,0.0
87217,0,0.962580099,44y,1,0.298570672,9444.0,8,0,1,0,3.0
18886,0,0.044308469,65y,0,0.146406496,8250.0,6,0,1,0,0.0
126127,0,0.090696175,89y,0,0.037674482,7378.0,10,0,0,1,0.0
63661,0,0.7253249540000001,58y,1,0.074325599,5300.0,7,0,0,0,0.0
114628,0,0.0353571529999999,61y,0,1888.0,,8,0,1,0,0.0
45641,0,1.060743256,74y,0,0.5466133470000001,4000.0,7,0,2,0,0.0
40838,0,0.019686642,58y,0,0.071731334,9200.0,9,0,1,0,1.0
6672,0,0.0340386379999999,68y,0,0.001207671,20700.0,4,0,0,0,0.0
7290,0,0.0451001999999999,35y,0,0.548762737,8930.0,11,0,6,0,0.0
63641,0,0.149449728,50y,0,0.019433985,8232.0,7,0,0,0,2.0
62062,0,0.017533571,62y,0,0.108673777,4968.0,15,0,1,0,0.0
134353,0,0.177592896,53y,0,0.18819848,6710.0,3,0,1,0,0.0
90318,0,0.306686281,47y,0,0.382390337,12583.0,11,0,2,0,4.0
76738,0,0.2311452819999999,42y,0,0.334563346,4877.0,8,0,1,0,3.0
55691,0,0.042950336,40y,0,0.009252913,2917.0,1,0,0,0,0.0
38286,0,0.353807879,81y,0,0.433478595,3900.0,19,0,1,0,0.0
12816,0,0.006918692,75y,0,0.208891725,4700.0,7,0,1,0,0.0
37374,0,0.9999999,27y,0,0.070185963,5000.0,1,1,0,0,0.0
102600,0,0.957980438,45y,0,809.0,,6,0,0,0,0.0
48934,0,0.097883099,48y,0,0.477771307,5150.0,10,0,1,0,1.0
33286,0,0.022115232,61y,0,127.0,,4,0,0,0,0.0
75133,0,0.9999999,43y,0,0.0,,1,0,0,0,0.0
103525,0,0.199687232,45y,0,0.311558459,7500.0,12,0,2,0,2.0
27568,0,0.008549573,64y,0,741.0,,8,0,0,0,0.0
73662,0,0.016299185,51y,0,0.4659068189999999,5000.0,9,0,1,0,0.0
86112,1,0.9999999,44y,0,1374.0,,1,1,1,0,4.0
87985,0,0.092568773,34y,0,0.313927044,10992.0,8,0,3,0,0.0
31439,0,0.074101601,62y,0,0.251703713,15700.0,15,0,2,0,1.0
34902,0,0.465807682,51y,1,1.045070847,6633.0,14,0,3,0,0.0
76055,0,0.747178118,41y,0,0.452769298,11464.0,13,0,1,0,1.0
68243,0,0.039754291,32y,1,0.222355529,5000.0,17,0,2,0,0.0
46328,0,0.00173813,88y,0,0.01980198,201.0,6,0,0,0,0.0
97621,0,0.0,55y,0,5179.0,,9,0,3,0,0.0
8011,0,0.0,79y,0,0.0,,4,0,0,0,
128302,0,0.0,66y,1,1549.0,,8,0,1,0,0.0
6818,0,0.020854166,47y,0,34.0,,11,0,0,0,0.0
110325,0,0.000122221,56y,0,2747.0,,3,0,1,0,0.0
55994,0,0.869046575,61y,0,0.639402281,2542.0,8,0,2,0,0.0
45966,0,0.4557950639999999,25y,0,0.353911522,4000.0,14,0,0,0,0.0
101547,0,0.238648109,49y,0,0.265718729,4500.0,8,0,0,0,0.0
79063,0,0.330730091,69y,0,0.352517986,1250.0,4,0,0,0,0.0
144964,0,0.434138295,45y,0,0.8785121490000001,10000.0,12,0,5,0,2.0
63076,0,0.131835167,46y,0,0.714906562,2300.0,13,0,1,0,1.0
29713,0,0.0104270819999999,73y,0,0.73096976,2876.0,11,0,1,0,0.0
4389,0,0.174713011,44y,0,0.160346574,26660.0,12,0,1,0,0.0
107430,0,0.0,39y,0,0.443280977,4583.0,6,0,1,0,1.0
47699,0,0.586281281,56y,0,0.41332157,6800.0,19,0,1,0,0.0
135174,0,0.228564146,36y,0,0.4798026929999999,7500.0,8,0,2,0,0.0
97985,0,0.594823153,63y,1,0.498614958,6497.0,6,0,1,0,1.0
31119,0,0.20122884,57y,1,0.246078314,8350.0,15,0,1,0,1.0
121709,0,0.08789866,69y,0,1815.0,,10,0,1,0,0.0
75430,0,0.051626977,47y,1,0.117868486,8500.0,15,1,0,0,0.0
98437,0,0.2148649319999999,55y,1,0.164821877,10750.0,11,0,1,0,2.0
78241,0,0.006562703,76y,0,0.141171766,5000.0,10,0,2,0,0.0
4069,0,0.7582417579999999,76y,3,0.192207369,6133.0,14,3,0,1,0.0
11425,0,0.0564984309999999,62y,0,345.0,,6,0,0,0,0.0
122808,0,0.099090341,28y,0,0.087978005,4000.0,11,0,0,0,0.0
88917,0,0.0,62y,0,660.0,,5,5,0,0,0.0
45704,0,0.017646367,75y,0,2063.0,,11,0,2,0,1.0
139313,0,0.013486828,77y,0,8.0,,2,0,0,0,0.0
85874,0,0.347248232,74y,1,0.6059776889999999,4750.0,16,0,1,0,0.0
82438,0,0.019534793,32y,0,0.393694311,7294.0,26,0,1,0,1.0
113829,0,0.349271897,33y,0,0.341331734,3333.0,4,0,1,0,1.0
41921,0,0.144340891,48y,1,2.182348043,1200.0,10,0,1,0,2.0
36385,0,0.640084995,62y,0,0.2049268119999999,2800.0,5,0,0,0,0.0
44495,0,0.012126052,56y,0,0.116711671,6665.0,13,0,1,0,0.0
40375,0,0.0310923,79y,0,0.087218381,4482.0,7,0,0,0,1.0
107703,0,0.0018419439999999,86y,0,1.0,,6,0,0,0,
71672,0,0.23296605,46y,0,0.067314615,8333.0,12,0,0,0,2.0
89194,0,0.788678057,62y,0,0.975512244,2000.0,11,0,1,0,0.0
103651,0,0.333796737,41y,0,0.272086396,6666.0,8,0,0,0,0.0
46800,0,0.0,60y,0,0.0,4792.0,2,0,0,0,1.0
42723,0,0.0938595119999999,46y,0,0.270094723,11084.0,9,0,3,0,0.0
120876,0,0.127232872,47y,1,0.34429292,5352.0,8,0,1,0,0.0
79188,0,0.5278297789999999,53y,0,0.4923431929999999,4766.0,15,0,2,0,2.0
86444,0,0.01070635,60y,2,1632.0,,6,0,1,2,0.0
142236,0,0.000454504,76y,0,886.0,,2,0,1,0,0.0
56637,0,0.950790125,43y,0,2237.0,,7,0,0,0,0.0
108245,0,0.138165115,35y,1,0.3983252089999999,8000.0,7,0,2,0,0.0
36131,0,0.070238595,64y,0,1425.0,,4,0,1,0,2.0
131934,0,0.126266675,45y,0,0.218197978,9000.0,9,0,1,0,4.0
148418,0,0.04509549,42y,0,0.058944227,5360.0,5,0,0,0,2.0
102687,1,0.9999999,44y,0,0.440790761,5108.0,3,4,1,3,2.0
14125,0,0.082117652,68y,0,0.026394721,5000.0,6,0,0,0,1.0
106409,0,0.407036257,40y,0,0.324194324,6236.0,7,0,1,0,3.0
50964,0,0.227175456,55y,0,0.189008463,9570.0,5,0,1,0,0.0
52131,0,0.025696752,66y,0,0.153299267,4500.0,18,0,0,0,0.0
119053,0,0.940658528,29y,0,0.2916123419999999,2300.0,6,0,0,0,0.0
2819,0,0.04093976,65y,0,0.196340183,6666.0,7,0,1,0,0.0
110512,0,0.0,44y,0,0.28379601,21000.0,6,0,1,0,3.0
8258,0,0.258539863,55y,0,867.0,,11,0,0,0,0.0
57476,0,0.028326378,88y,0,0.004333804,9921.0,8,0,0,0,0.0
121794,0,0.0,64y,0,0.256774767,2250.0,3,0,1,0,1.0
120945,0,0.213303708,26y,0,0.011740684,3917.0,1,0,0,0,0.0
49516,0,0.135407875,65y,0,0.594468172,9833.0,7,0,2,0,0.0
36103,0,0.041268337,54y,0,0.036801454,2200.0,16,0,0,0,0.0
68551,0,0.092752224,36y,0,17.62376238,100.0,6,0,1,0,1.0
9908,0,0.174619091,57y,0,0.310699268,6420.0,14,0,1,0,0.0
129264,0,0.004116359,75y,1,0.140643226,6000.0,9,0,1,0,0.0
148334,0,0.035324117,58y,0,0.599440379,4645.0,6,0,2,0,2.0
93775,0,0.016037358,62y,0,0.514830996,4348.0,9,0,3,0,1.0
74175,0,0.006349683,58y,0,0.5974890620000001,5256.0,5,0,1,0,0.0
147725,0,0.199454793,23y,0,0.119205298,150.0,4,0,0,0,0.0
63078,0,0.038974026,62y,0,0.2094113239999999,10667.0,6,0,1,0,2.0
79139,0,0.093158243,63y,0,1520.0,,5,0,2,0,0.0
53254,0,0.002538543,79y,0,838.0,,8,0,2,0,0.0
14064,0,0.088192961,57y,0,0.314096294,9200.0,27,0,2,0,0.0
111342,0,0.995400092,56y,0,4009.0,,15,0,1,0,3.0
93461,0,0.007476693,64y,0,0.016327891,3000.0,6,0,0,0,0.0
31477,0,0.006759134,68y,0,0.1701185539999999,7000.0,11,0,2,0,0.0
110585,0,0.775814487,48y,1,0.417757417,13751.0,10,0,2,0,2.0
149972,0,0.071273404,42y,0,0.008638065,6945.0,3,0,0,0,1.0
25504,0,0.076874299,74y,0,0.709141274,1443.0,10,0,1,0,0.0
1202,0,0.375897212,62y,0,0.29563096,9017.0,21,0,1,0,0.0
57834,0,0.0,45y,0,0.3213557589999999,3923.0,4,0,1,0,4.0
55016,0,0.0,36y,0,0.158388004,3200.0,2,0,0,0,2.0
114569,0,0.001525924,61y,0,0.222970805,3116.0,5,0,0,0,0.0
22773,0,0.569215392,28y,0,0.041666667,3671.0,2,0,0,0,0.0
139097,1,0.972055888,27y,1,0.065611331,4800.0,8,0,0,0,0.0
39286,0,0.5029588660000001,47y,0,0.431543299,6200.0,9,0,1,0,1.0
28159,0,0.0031505409999999,65y,0,2291.0,,6,0,2,0,0.0
99930,0,0.028918867,42y,0,0.38223111,7000.0,5,0,1,0,0.0
149822,0,0.43070462,54y,0,1557.0,,10,0,1,0,2.0
37308,0,0.183312965,46y,0,0.154772141,2325.0,5,0,0,0,0.0
9099,0,0.046674742,40y,0,811.0,,4,0,1,0,
57939,0,0.288903303,36y,0,0.209345003,7083.0,5,0,1,0,0.0
141170,1,0.0063640219999999,77y,0,0.304231923,3000.0,22,0,1,0,0.0
77671,0,0.005888297,59y,0,0.282035747,3300.0,3,0,1,0,0.0
11066,1,0.950427674,65y,0,1.4034653469999998,2423.0,15,1,1,0,0.0
141166,0,0.023161424,76y,0,0.088562994,10500.0,10,0,0,0,0.0
88554,0,0.009705732,61y,0,1.68207948,4000.0,11,0,2,0,0.0
130667,0,0.366551498,48y,0,0.792157703,4666.0,15,0,2,0,0.0
118146,0,0.087701278,33y,0,0.911596464,1922.0,6,0,1,0,1.0
42386,0,0.044530967,49y,0,0.1146591419999999,6732.0,4,0,1,0,1.0
10503,0,0.021350794,57y,0,0.8235882059999999,2000.0,10,0,2,0,0.0
137125,0,0.032039495,37y,0,37.0,,4,0,0,0,0.0
43135,0,0.784431138,61y,0,0.005541069,3067.0,1,0,0,0,0.0
20371,1,0.003382562,43y,0,0.1967803219999999,10000.0,9,0,1,0,0.0
7344,0,0.04236789,76y,0,0.17468933,7000.0,12,0,1,0,0.0
144091,0,0.0,61y,0,0.4709553529999999,2082.0,3,0,1,0,0.0
125454,0,0.016725859,43y,0,0.483955167,6512.0,9,0,3,0,2.0
78850,0,0.0,66y,0,0.0,,2,0,0,0,1.0
110740,0,0.081366135,37y,0,0.590491773,11000.0,13,0,3,0,0.0
15073,0,0.11479426,64y,0,81.0,,3,0,0,0,0.0
115772,0,0.928298335,36y,1,0.581434196,8380.0,13,0,2,0,3.0
115294,0,0.0,56y,0,0.272944499,9206.0,16,0,1,0,0.0
25544,0,0.090864284,49y,1,0.431960685,5900.0,12,0,1,0,1.0
51173,0,0.4091734429999999,74y,0,20637.0,,8,0,5,0,0.0
139456,0,0.0,45y,0,0.477505356,4200.0,5,0,1,0,2.0
144919,0,0.7028647570000001,27y,0,31.0,,2,0,0,0,
23088,0,0.145284003,54y,0,0.35697785,7358.0,14,0,2,0,3.0
63983,0,0.9999999,69y,0,0.244630955,4050.0,2,0,0,0,0.0
115408,0,0.046588257,43y,0,0.082644628,3750.0,4,0,0,0,4.0
111088,0,0.350700625,45y,0,0.193159395,4560.0,6,1,0,0,0.0
283,0,0.112855258,64y,0,0.307576329,2652.0,6,0,1,0,0.0
14865,0,0.018536679,32y,0,0.488751875,6000.0,18,0,2,0,0.0
64347,0,0.004321274,48y,0,0.159845354,7500.0,6,0,1,0,2.0
100048,0,0.617454825,36y,1,0.185226326,3600.0,6,0,0,1,0.0
51942,0,0.224991,39y,0,6003.0,,7,0,2,0,0.0
66643,0,0.372443072,76y,0,0.455386894,2700.0,5,0,0,0,0.0
66149,0,0.029716694,70y,0,0.1612529,2585.0,14,0,0,0,0.0
129283,0,0.09500512,73y,0,0.4244694129999999,800.0,16,0,1,0,0.0
98287,0,0.0890458419999999,63y,0,2917.0,,20,0,2,0,0.0
80161,0,0.283879195,59y,0,0.287714988,4069.0,8,0,1,0,0.0
144384,0,0.024381806,69y,0,0.388939611,7666.0,9,0,2,0,0.0
78406,0,0.337398141,41y,0,0.627062706,2726.0,8,0,1,0,0.0
148751,0,0.016530733,71y,0,25.0,,5,0,0,0,0.0
46401,0,0.562471876,41y,0,0.392737978,5094.0,12,0,1,0,0.0
19336,0,0.464100715,30y,0,0.353710111,2600.0,5,0,0,0,0.0
28336,0,0.500774961,52y,0,1.302503477,2875.0,2,0,1,0,2.0
44722,0,0.195490211,64y,0,1.183414044,1651.0,8,0,1,0,0.0
109746,0,0.057384174,47y,0,0.886022795,5000.0,12,0,2,0,0.0
82472,0,0.9999999,50y,1,0.205473823,12166.0,4,0,1,0,0.0
101532,0,0.02010836,58y,0,0.286350537,7633.0,7,0,2,0,3.0
135345,0,0.688631487,62y,2,0.0896048,23000.0,13,0,0,0,0.0
11597,0,0.002956232,57y,0,0.002771855,4689.0,12,0,0,0,0.0
143000,0,0.079147445,51y,0,2462.0,,6,0,1,0,3.0
23642,0,0.073387449,71y,0,0.178843227,7883.0,11,0,1,0,0.0
117309,1,0.6294820720000001,30y,0,4094.0,,7,0,3,0,0.0
116942,0,0.049864487,33y,0,0.391576053,8000.0,17,0,2,0,3.0
117718,0,0.9999999,28y,3,0.256851155,1860.0,3,0,0,0,1.0
33657,0,0.636375142,26y,2,1.459196102,820.0,7,0,0,0,0.0
21492,0,0.419187482,60y,0,0.453648915,3548.0,8,0,1,0,0.0
37735,0,0.110599078,23y,0,0.125860374,3050.0,3,0,0,0,0.0
105475,0,0.068114173,42y,0,1910.0,,9,0,2,0,1.0
55935,0,0.007956134,31y,0,0.076369452,2500.0,8,0,0,0,0.0
66265,0,0.451269195,37y,0,0.427838105,5064.0,4,0,1,0,3.0
10938,1,0.356971311,44y,0,0.4661525279999999,3500.0,6,0,0,0,2.0
98201,0,0.077158801,69y,0,0.0250883389999999,2829.0,4,0,0,0,0.0
146548,0,0.8462596090000001,49y,0,0.376839767,7201.0,8,0,1,0,1.0
59861,0,0.059915207,61y,0,0.00659868,3333.0,6,0,0,0,1.0
101279,1,0.819911869,55y,1,0.7363465159999999,2123.0,18,0,1,0,1.0
4688,0,0.282219565,58y,0,0.2832705689999999,15666.0,24,0,2,0,2.0
80032,0,0.987411411,45y,0,0.929690103,3000.0,15,0,2,0,2.0
137890,0,0.9999999,52y,1,0.1041922469999999,5700.0,4,0,0,0,3.0
133565,1,0.542813536,39y,0,0.534687311,9945.0,6,0,1,0,3.0
130635,0,0.0259588729999999,36y,0,0.610408385,8300.0,22,0,2,0,0.0
149440,0,0.9999999,33y,0,0.6681477370000001,3600.0,8,0,1,0,3.0
58359,0,0.14518115,38y,0,0.3492338829999999,6917.0,9,0,1,0,2.0
61392,0,0.038050713,29y,0,0.186597556,2700.0,5,0,0,0,0.0
41351,0,0.0,46y,0,1.220243674,3200.0,8,0,3,0,2.0
74276,0,0.1800176339999999,42y,0,0.279528302,10599.0,11,0,2,0,3.0
109180,1,0.7471785470000001,47y,0,0.7594179790000001,5016.0,7,0,1,0,0.0
144483,0,0.295276462,44y,0,0.7498831229999999,6416.0,16,0,1,0,0.0
104136,0,0.422871381,60y,0,0.578899292,4378.0,6,0,1,0,0.0
120074,1,0.9999999,30y,0,0.1851200939999999,1706.0,0,4,0,0,3.0
104898,0,0.0088975959999999,82y,0,823.0,,9,0,1,0,0.0
78517,0,0.099276029,51y,0,0.606616979,5500.0,9,0,3,0,2.0
92916,0,0.501730104,29y,0,0.15845983,2700.0,8,0,0,1,1.0
103899,1,0.697537808,33y,2,0.068010076,3969.0,4,1,0,0,2.0
107636,0,0.0357453879999999,71y,0,2769.0,,13,0,2,0,1.0
17506,0,0.1137886209999999,68y,1,0.005097373,7650.0,2,0,0,0,1.0
2698,0,0.16635649,54y,0,0.0444888779999999,4000.0,7,0,0,0,1.0
147558,0,0.532782468,49y,2,1.649326805,1633.0,12,0,2,0,1.0
145207,0,0.547821442,48y,0,7934.0,,22,0,2,0,3.0
57545,0,0.051298718,50y,0,1284.0,,3,0,1,0,0.0
131774,0,0.034949785,57y,0,0.382844244,4429.0,6,0,1,0,0.0
100582,0,0.928410985,32y,1,0.29930192,9167.0,6,0,2,1,0.0
32550,0,0.937233937,67y,0,0.063813055,8900.0,12,0,0,0,0.0
23315,0,0.033327779,48y,0,0.490351718,7306.0,6,0,1,0,0.0
144457,0,0.069231303,47y,0,0.112357934,6950.0,8,0,0,0,1.0
106582,0,0.335668346,76y,0,0.372858916,12084.0,19,0,2,1,0.0
146646,0,0.355074769,51y,0,0.258288288,11099.0,8,0,1,0,2.0
149101,0,0.300757663,59y,0,0.295924574,3287.0,6,0,1,0,0.0
40717,0,0.317240934,47y,0,0.324712513,22000.0,19,0,3,0,2.0
121068,0,0.4797891039999999,36y,0,0.416258374,10000.0,5,0,2,0,1.0
69474,1,0.681886352,45y,0,0.4926409329999999,3600.0,3,2,1,0,0.0
17348,0,0.9999999,41y,1,0.088240724,5416.0,4,0,0,0,1.0
144740,0,0.908660471,41y,0,1459.0,,6,0,0,0,0.0
91831,0,0.0,50y,0,0.260716224,7371.0,8,0,1,0,0.0
57088,1,0.960914073,40y,0,0.467029973,5504.0,7,0,1,0,0.0
8480,0,0.004999667,69y,0,2551.0,,6,0,2,0,
13614,0,0.008781488,31y,0,0.157280906,3000.0,4,0,0,0,1.0
128608,1,0.9999999,28y,0,0.29199549,2660.0,7,4,0,1,0.0
44614,0,0.525849757,45y,0,0.5476221,7800.0,9,0,2,0,2.0
121754,0,0.27615944,55y,0,16270.0,,20,0,11,0,0.0
108741,0,0.06253264,44y,0,0.46486738,6446.0,11,0,2,0,0.0
38615,0,0.022744911,79y,0,0.0027493129999999,4000.0,2,0,0,0,0.0
75124,0,0.3993093139999999,63y,1,0.260680908,5991.0,11,0,2,1,0.0
42994,0,0.04519548,40y,0,0.086652225,6000.0,5,0,0,0,0.0
48998,0,0.0059986669999999,24y,0,0.635809988,820.0,4,0,0,0,0.0
32608,0,0.107845844,29y,1,0.161941374,2080.0,8,0,0,0,0.0
62706,0,0.40706611,49y,0,0.74325135,5000.0,20,0,2,0,3.0
46064,0,0.0,73y,0,0.0001904579999999,10500.0,8,0,0,0,0.0
135405,0,0.5880967429999999,42y,0,0.17773828,4500.0,5,0,0,0,3.0
55766,0,0.007742636,72y,0,0.001743983,8600.0,5,0,0,0,0.0
2193,0,0.6744345009999999,63y,0,0.505485087,5833.0,13,0,0,0,0.0
33339,0,0.251681594,48y,0,0.332666788,5500.0,6,0,1,0,0.0
28137,0,1.003765745,59y,2,0.4618157979999999,3050.0,10,0,1,0,0.0
137545,0,0.0,59y,0,0.360085322,7500.0,8,0,2,0,0.0
104037,0,0.0,57y,0,0.29270368,4700.0,13,0,1,0,0.0
20825,0,0.128677296,39y,0,1.179394613,3600.0,15,0,2,0,3.0
3280,0,0.361326983,55y,0,0.415718718,6768.0,7,0,2,0,0.0
76698,0,0.9999999,23y,98,0.0,,0,98,0,98,
49523,0,0.0,23y,0,0.0,929.0,2,0,0,0,0.0
42774,0,0.071229452,59y,0,0.706850926,3400.0,13,0,2,0,1.0
31127,0,0.4145995289999999,37y,0,0.201266245,3000.0,2,0,0,0,2.0
101773,0,0.361806435,68y,0,0.451467269,3100.0,10,0,1,0,0.0
9298,0,0.036252817,73y,0,0.021099389,1800.0,7,0,0,0,0.0
70557,0,0.28004047,43y,0,0.469906019,5000.0,7,0,1,0,2.0
75132,0,0.902529199,24y,0,1.766169154,200.0,2,1,0,0,0.0
45455,0,0.026153097,77y,0,0.025394921,5000.0,12,0,0,0,0.0
105301,0,0.9999999,90y,0,0.0,,2,0,0,0,
117208,0,0.365323097,53y,0,2715.0,,9,0,1,0,0.0
26546,0,0.072830895,39y,0,0.220593136,3000.0,7,0,0,0,3.0
83050,0,0.004393876,63y,0,0.3587282539999999,5000.0,7,0,2,0,2.0
14484,0,0.078112795,40y,0,0.3787286929999999,5631.0,5,0,2,0,3.0
135958,0,0.31481713,55y,0,0.133091975,11600.0,5,0,1,0,1.0
98668,0,0.741179831,38y,0,0.048407245,3201.0,2,0,0,1,2.0
93229,0,0.344412833,61y,0,0.293016559,4166.0,7,0,0,0,1.0
19792,0,0.777068911,56y,1,0.340059995,7333.0,11,0,1,0,0.0
132938,0,1.011693924,44y,1,0.507409178,4183.0,6,1,2,0,2.0
76053,0,0.341492973,47y,1,0.431563962,9833.0,24,0,2,0,2.0
72407,0,0.018235742,70y,0,0.346650384,5731.0,18,0,2,0,0.0
126770,0,0.17236726,47y,0,0.579198593,7960.0,9,0,5,0,4.0
69492,0,0.063711317,65y,0,1433.0,,5,0,1,0,1.0
97087,1,0.980403919,50y,1,0.394512084,5502.0,9,0,2,0,0.0
85546,0,0.544662028,44y,0,0.233276672,10000.0,10,0,0,0,2.0
17619,0,0.0,48y,0,0.193015196,3750.0,9,0,0,0,2.0
108445,0,0.217365477,69y,0,0.600507829,4725.0,17,0,2,0,1.0
14843,0,0.0234850429999999,35y,0,0.006664815,3600.0,2,0,0,0,2.0
145130,0,0.667444419,59y,0,0.3626378939999999,20667.0,9,0,4,0,1.0
18488,1,0.60412637,22y,0,0.163047225,2900.0,4,0,0,0,3.0
60927,0,0.9999999,49y,0,0.0,,0,0,0,0,0.0
105201,0,0.0473457679999999,79y,0,0.11859464,7200.0,11,0,1,0,0.0
68085,0,0.300975932,58y,0,0.238166631,9337.0,13,0,1,0,0.0
62402,0,0.022572097,66y,0,0.119286704,5775.0,10,0,0,0,1.0
38839,0,0.38584796,40y,1,0.45229298,4600.0,6,0,1,0,3.0
74114,0,0.001041623,54y,0,217.0,,4,0,0,0,0.0
9480,0,0.0466613929999999,71y,0,0.137902897,2450.0,14,0,1,0,0.0
136183,0,0.08191257,63y,0,0.397891534,9200.0,18,0,2,0,2.0
120862,0,0.009141986,75y,0,621.0,,3,0,0,0,0.0
103022,0,0.126809359,72y,0,0.5402919420000001,5000.0,7,0,2,0,0.0
147749,0,0.1084404009999999,48y,0,1109.0,,7,0,0,0,
22054,0,0.568743126,71y,0,0.453466583,1600.0,5,0,0,0,0.0
80797,0,0.00889911,61y,0,2.0,,2,0,0,0,0.0
149911,0,0.728363561,66y,1,0.625858465,3348.0,7,0,1,0,0.0
71464,0,0.018196125,39y,0,0.433779642,6198.0,11,0,1,0,0.0
59656,0,0.012023523,57y,0,0.118988101,10000.0,3,0,1,0,2.0
57179,0,0.018282157,41y,0,0.052662278,12000.0,18,0,0,0,1.0
130756,0,0.032404009,73y,0,69.0,,12,0,0,0,0.0
87944,1,0.752428795,33y,0,0.473365022,6100.0,11,0,2,0,0.0
49408,0,0.026822883,42y,0,1290.0,,7,0,1,0,1.0
22581,0,0.163231408,47y,0,0.216071098,5400.0,16,0,0,0,2.0
78282,0,0.1597569419999999,36y,0,0.267168163,4120.0,6,0,0,0,1.0
40483,0,0.116570886,64y,0,0.118176365,1666.0,6,0,0,0,0.0
2843,0,0.005385477,42y,0,0.0787921209999999,10000.0,8,0,0,0,0.0
38377,0,0.1844727,56y,0,0.376834382,1907.0,11,0,0,0,4.0
942,0,0.083781617,46y,0,0.421201915,5640.0,16,0,1,0,2.0
38442,0,0.8544145590000001,63y,0,0.107142857,3583.0,2,0,0,0,0.0
26037,0,0.510158375,67y,0,0.261183913,6638.0,10,0,1,0,1.0
41805,0,0.068551075,49y,0,0.465804067,5950.0,17,0,2,0,2.0
8581,1,0.9999999,36y,0,0.285578296,2100.0,2,0,0,0,0.0
51767,1,0.600156591,40y,0,0.6874687970000001,6008.0,11,0,2,0,0.0
8103,0,0.149843752,87y,0,0.148972603,2335.0,10,0,0,0,0.0
51773,0,0.011140451,65y,0,2084.0,,7,0,1,0,0.0
75545,0,0.962230615,61y,2,556.0,,4,0,0,0,0.0
131984,0,0.279428708,43y,0,0.718427191,3000.0,10,0,1,0,3.0
120184,0,0.0,62y,0,0.0,,6,0,0,0,0.0
149166,0,0.00139447,31y,1,0.106322385,15800.0,12,0,1,0,1.0
125537,0,0.0918342509999999,53y,0,0.135909394,1500.0,11,0,0,0,0.0
125909,0,0.377560062,44y,0,0.193902615,6920.0,6,0,2,0,1.0
63455,0,0.4290705379999999,40y,0,307.0,,3,0,0,0,0.0
12959,0,0.121684066,63y,0,0.333615795,11800.0,8,0,1,0,0.0
3956,0,0.004077078,87y,0,359.0,,6,0,0,0,0.0
32469,0,0.346384078,45y,0,0.37688262,8365.0,10,0,1,0,2.0
3791,0,0.932191292,65y,0,0.414116687,2450.0,13,0,0,0,0.0
129630,0,0.9999999,50y,0,0.263974721,50000.0,14,0,5,0,4.0
2302,0,0.040159476,60y,0,2519.0,,33,0,3,0,0.0
114092,0,0.9999999,46y,0,0.168957761,4000.0,1,0,0,0,1.0
146331,0,0.17320141,45y,0,0.073483775,26100.0,10,0,1,0,2.0
90577,0,0.9999999,60y,0,0.666266712,5833.0,8,0,3,0,0.0
138372,0,0.008805851,62y,0,1667.0,0.0,20,0,1,0,0.0
135065,0,0.259042145,53y,0,5.409530157000001,3000.0,23,0,0,0,0.0
